장르,순위,아티스트,곡명,앨범,앨범이미지,유튜브링크
그외_재즈,43,Frank Sinatra,Fly Me To The Moon (Remastered) (Feat. Count Basie And His Orchestra),Nothing But The Best (Remastered),https://cdnimg.melon.co.kr/cm/album/images/022/12/629/2212629_500.jpg,https://www.youtube.com/watch?v=ZEcqHA7dbwM
그외_재즈,44,Halie Loren,A Whiter Shade Of Pale,They Oughta Write A Song...,https://cdnimg.melon.co.kr/cm/album/images/010/25/261/1025261_500.jpg,https://www.youtube.com/watch?v=dbuHk6sfrXY
그외_재즈,45,Jxxn (진),Learn To Love,Learn To Love,https://cdnimg.melon.co.kr/cm/album/images/101/28/699/10128699_500.jpg,https://www.youtube.com/watch?v=s3vHoxWDwIE
그외_재즈,46,Tony Bennett,(I Left My Heart) In San Francisco,I Left My Heart In San Francisco,https://cdnimg.melon.co.kr/cm/album/images/000/42/079/42079_500.jpg,https://www.youtube.com/watch?v=r6DUwMnDxEs
그외_재즈,47,"Stacey Kent, Jim Tomlinson, Graham Harvey, Matt Home, Jeremy Brown",This Happy Madness,The Changing Lights,https://cdnimg.melon.co.kr/cm2/album/images/105/77/901/10577901_20210315174023_500.jpg,https://www.youtube.com/watch?v=amy7W1uEE4c
그외_재즈,48,"Cyrille Aimee, Diego Figueiredo",Just The Two Of Us,Just The Two Of Us,https://cdnimg.melon.co.kr/cm/album/images/020/88/109/2088109_500.jpg,https://www.youtube.com/watch?v=yXWr9nNmZaA
그외_재즈,49,Chet Baker,Somewhere Over The Rainbow,Somewhere Over The Rainbow,https://cdnimg.melon.co.kr/cm/album/images/000/17/372/17372_500.jpg,https://www.youtube.com/watch?v=oH3xpZH0JLc
그외_재즈,50,Diana Krall,Just The Way You Are,Live In Paris,https://cdnimg.melon.co.kr/cm/album/images/000/24/135/24135_500.jpg,https://www.youtube.com/watch?v=d8RYUZT57XA
그외_재즈,51,웅산,Yesterday,The Best Woong San,https://cdnimg.melon.co.kr/cm/album/images/022/90/399/2290399_500.jpg,https://www.youtube.com/watch?v=hg-tb8pxMcA
그외_재즈,52,Wouter Hamel,Demise,Lohengrin,https://cdnimg.melon.co.kr/cm/album/images/020/15/167/2015167_500.jpg,https://www.youtube.com/watch?v=1DCeY3i8wNo
그외_재즈,53,Norah Jones,Those Sweet Words,Feels Like Home,https://cdnimg.melon.co.kr/cm/album/images/000/33/886/33886_500.jpg,https://www.youtube.com/watch?v=Ii2tVV1saZc
그외_재즈,54,윈터플레이,Happy Bubble (하우젠 CF 삽입곡),Happy Bubble,https://cdnimg.melon.co.kr/cm/album/images/003/97/155/397155_500.jpg,https://www.youtube.com/watch?v=hx5NjlAfTKo
그외_재즈,55,Bobby McFerrin,Don't Worry Be Happy,Simple Pleasures,https://cdnimg.melon.co.kr/cm/album/images/000/28/363/28363_500.jpg,https://www.youtube.com/watch?v=d-diB65scQU
그외_재즈,56,Frank Sinatra,My Way,Most Famous Hits Frank Sinatra,https://cdnimg.melon.co.kr/cm/album/images/000/29/477/29477_500.jpg,https://www.youtube.com/watch?v=qQzdAsjWGPg
그외_재즈,57,7PLUS,Cafe Date,Cafe Date,https://cdnimg.melon.co.kr/cm/album/images/100/58/671/10058671_500.jpg,https://www.youtube.com/watch?v=VaS0m5YWIsA
그외_재즈,58,Eddie Higgins Trio,A Lovely Way to Spend an Evening,Essential Standards Best,https://cdnimg.melon.co.kr/cm/album/images/023/20/429/2320429_500.jpg,https://www.youtube.com/watch?v=62r-bylwBT0
그외_재즈,59,Michael Buble,Haven't Met You Yet,Crazy Love,https://cdnimg.melon.co.kr/cm/album/images/007/07/151/707151_500.jpg,https://www.youtube.com/watch?v=1AJmKkU5POA
그외_재즈,60,Inger Marie,Will You Still Love Me Tomorrow,Make this moment,https://cdnimg.melon.co.kr/cm/album/images/035/54/816/3554816_500.jpg,https://www.youtube.com/watch?v=p3y2e_xnsP4
그외_재즈,61,모이다밴드,Chocolate Drive,Moida Band 1st,https://cdnimg.melon.co.kr/cm/album/images/003/14/804/314804_500.jpg,https://www.youtube.com/watch?v=YTCi5VAU2_o
그외_재즈,62,Frank Sinatra,"New York, New York",Most Famous Hits Frank Sinatra,https://cdnimg.melon.co.kr/cm/album/images/000/29/477/29477_500.jpg,https://www.youtube.com/watch?v=yAB_KwCfWSU
그외_재즈,63,Hamel,"March, April, May",Nobody's Tune - Special Edition (SE Asia version),https://cdnimg.melon.co.kr/cm/album/images/007/56/757/756757_500.jpg,https://www.youtube.com/watch?v=8KRurb2AGOc
그외_재즈,64,The BLANK Shop,사랑노래 (Feat. 원필(DAY6)),Tailor,https://cdnimg.melon.co.kr/cm2/album/images/104/92/357/10492357_20200917152401_500.jpg,https://www.youtube.com/watch?v=Il-0Pqg92gk
그외_재즈,65,Leslie Odom Jr.,My Favorite Things,Simply Christmas (Deluxe Edition),https://cdnimg.melon.co.kr/cm/album/images/101/06/246/10106246_500.jpg,https://www.youtube.com/watch?v=8Gx6abDwM5g
그외_재즈,66,Gregory Porter,Consequence Of Love,Take Me To The Alley (Deluxe),https://cdnimg.melon.co.kr/cm/album/images/026/70/678/2670678_500.jpg,https://www.youtube.com/watch?v=5oSnLt20Wn4
그외_재즈,67,스텔라장 (Stella Jang),Winter Dream,WinterStella,https://cdnimg.melon.co.kr/cm2/album/images/111/14/338/11114338_20221201102118_500.jpg,https://www.youtube.com/watch?v=CsdQDdxe9hE
그외_재즈,68,Chet Baker,Everything Happens To Me,Let's Get Lost,https://cdnimg.melon.co.kr/cm/album/images/000/26/192/26192_500.jpg,https://www.youtube.com/watch?v=nOU5gq5FTYE
그외_재즈,69,Chet Baker,My Funny Valentine,My Funny Valentine,https://cdnimg.melon.co.kr/cm/album/images/000/17/422/17422_500.jpg,https://www.youtube.com/watch?v=UOEIQKczRPY
그외_재즈,70,Crush,춤 (with 이소라),with HER,https://cdnimg.melon.co.kr/cm2/album/images/105/05/425/10505425_20201019154226_500.jpg,https://www.youtube.com/watch?v=NV-tGKjyRlo
