장르,순위,아티스트,곡명,앨범,앨범이미지,유튜브링크
국내_인디음악,30,잔나비,사랑하긴 했었나요 스쳐가는 인연이었나요 짧지않은 우리 함께했던 시간들이 자꾸 내 마음을 가둬두네,봉춤을 추네,https://cdnimg.melon.co.kr/cm/album/images/022/78/294/2278294_500.jpg,https://www.youtube.com/watch?v=A1tZgPAcpjE
국내_인디음악,31,10CM,사랑은 은하수 다방에서,1.0,https://cdnimg.melon.co.kr/cm/album/images/011/66/956/1166956_500.jpg,https://www.youtube.com/watch?v=82QbjPoHmyg
국내_인디음악,32,CHEEZE (치즈),Madeleine Love,CHEEZE 1.5집 Plain,https://cdnimg.melon.co.kr/cm/album/images/023/18/247/2318247_500.jpg,https://www.youtube.com/watch?v=IuqOUNEQOP0
국내_인디음악,33,볼빨간사춘기,좋다고 말해,Full Album RED PLANET 'Hidden Track',https://cdnimg.melon.co.kr/cm/album/images/100/24/816/10024816_500.jpg,https://www.youtube.com/watch?v=y5MAgMVwfFs
국내_인디음악,34,볼빨간사춘기,나비와 고양이 (feat.백현 (BAEKHYUN)),사춘기집Ⅱ 꽃 본 나비,https://cdnimg.melon.co.kr/cm2/album/images/104/27/559/10427559_20200513160836_500.jpg,https://www.youtube.com/watch?v=L8UUYfe6-UA
국내_인디음악,35,잔나비,뜨거운 여름밤은 가고 남은 건 볼품없지만,MONKEY HOTEL,https://cdnimg.melon.co.kr/cm/album/images/027/02/242/2702242_500.jpg,https://www.youtube.com/watch?v=BsAJAVJphQg
국내_인디음악,36,10CM,스토커,3.0,https://cdnimg.melon.co.kr/cm/album/images/022/90/452/2290452_500.jpg,https://www.youtube.com/watch?v=x7l0kLFN6Oc
국내_인디음악,37,데이먼스 이어 (Damons year),yours,yours,https://cdnimg.melon.co.kr/cm/album/images/102/71/978/10271978_500.jpg,https://www.youtube.com/watch?v=VHj6IYA-Dxs
국내_인디음악,38,#안녕,좀 더 일찍 말해주지 그랬어,좀 더 일찍 말해주지 그랬어,https://cdnimg.melon.co.kr/cm2/album/images/112/00/826/11200826_20230310111814_500.jpg,https://www.youtube.com/watch?v=L24En_ZxzCE
국내_인디음악,39,정준일,안아줘,Lo9ve3r4s,https://cdnimg.melon.co.kr/cm/album/images/020/38/488/2038488_500.jpg,https://www.youtube.com/watch?v=W4SXOQ7xFoo
국내_인디음악,40,임재현,고백하는 취한밤에 (Prod. 2soo),고백하는 취한밤에,https://cdnimg.melon.co.kr/cm2/album/images/109/80/018/10980018_20220610121447_500.jpg,https://www.youtube.com/watch?v=4xRoDH37vBo
